#event 0
#MCTrue: theta, phi, x, y, z
1.1435618678 5.33877173879 -2819494.97221 3896711.38741 -2189403.10881
#Reco: theta, phi, x, y, z
1.90010724428 6.10650216788 -299.257255945 493.953591205 59.7585391079
#string, om, x, y, z, time, charge
76 27 -224.089996338 470.859985352 59.8899993896 10059.0 41.1249999106
76 28 -224.089996338 470.859985352 42.8600006104 9993.0 62.575000003
76 29 -224.089996338 470.859985352 25.8400001526 10007.0 51.2249999344
76 30 -224.089996338 470.859985352 8.81999969482 10081.0 46.0000002533
76 31 -224.089996338 470.859985352 -8.19999980927 10158.0 12.000000149
76 32 -224.089996338 470.859985352 -25.2199993134 10445.0 6.94999992847
76 33 -224.089996338 470.859985352 -42.2400016785 10333.0 4.07499992847
77 17 -101.059997559 490.220001221 229.149993896 12011.0 1.60000002384
77 21 -101.059997559 490.220001221 161.070007324 10981.0 0.574999988079
77 22 -101.059997559 490.220001221 144.050003052 11341.0 4.92499992251
77 23 -101.059997559 490.220001221 127.029998779 11527.0 0.925000011921
77 24 -101.059997559 490.220001221 110.010002136 11530.0 1.34999996424
77 25 -101.059997559 490.220001221 92.9899978638 10754.0 0.975000023842
77 26 -101.059997559 490.220001221 75.9700012207 10704.0 1.32500004768
77 27 -101.059997559 490.220001221 58.9500007629 10789.0 2.92499995232
77 28 -101.059997559 490.220001221 41.9199981689 10727.0 6.72500005364
77 29 -101.059997559 490.220001221 24.8999996185 10607.0 3.92499992251
77 30 -101.059997559 490.220001221 7.88000011444 11232.0 0.875
77 31 -101.059997559 490.220001221 -9.14000034332 10669.0 4.1249999702
78 29 22.1100006104 509.5 28.0799999237 17949.0 0.925000011921
#event 2
#MCTrue: theta, phi, x, y, z
1.50079882566 5.26711118709 -483724.5411 780281.011014 -64511.5979606
#Reco: theta, phi, x, y, z
2.41707833509 1.76617559889 -154.629165811 -102.687871522 -187.83690613
#string, om, x, y, z, time, charge
1 48 -256.140014648 -521.08001709 -303.950012207 12259.0 0.875
2 52 -132.800003052 -501.450012207 -367.980010986 12885.0 0.625
3 40 -9.13000011444 -481.739990234 -164.570007324 12259.0 1.07500004768
7 47 -334.799987793 -424.5 -282.359985352 12642.0 1.92499995232
7 51 -334.799987793 -424.5 -350.440002441 12686.0 1.07500004768
8 38 -211.350006104 -404.480010986 -131.13999939 11274.0 1.35000002384
8 41 -211.350006104 -404.480010986 -182.199996948 11490.0 4.04999995232
8 42 -211.350006104 -404.480010986 -199.220001221 11286.0 0.47499999404
8 45 -211.350006104 -404.480010986 -250.289993286 11480.0 0.975000023842
8 47 -211.350006104 -404.480010986 -284.329986572 11808.0 0.675000011921
8 58 -211.350006104 -404.480010986 -471.559997559 13038.0 1.02499997616
9 37 -88.0500030518 -384.299987793 -112.730003357 12548.0 0.925000011921
9 38 -88.0500030518 -384.299987793 -129.75 11244.0 4.77499997616
9 39 -88.0500030518 -384.299987793 -146.770004272 10897.0 12.3749999404
9 41 -88.0500030518 -384.299987793 -180.809997559 11066.0 6.4999999702
9 42 -88.0500030518 -384.299987793 -197.839996338 11281.0 1.17499995232
9 43 -88.0500030518 -384.299987793 -214.86000061 11504.0 4.15000009537
9 44 -88.0500030518 -384.299987793 -231.880004883 11970.0 1.27499997616
9 45 -88.0500030518 -384.299987793 -248.899993896 12661.0 1.67499995232
9 47 -88.0500030518 -384.299987793 -282.940002441 11777.0 1.69999998808
9 48 -88.0500030518 -384.299987793 -299.959991455 12372.0 0.47499999404
9 49 -88.0500030518 -384.299987793 -316.980010986 12284.0 2.45000004768
9 51 -88.0500030518 -384.299987793 -351.019989014 11759.0 0.675000011921
9 52 -88.0500030518 -384.299987793 -368.040008545 13461.0 0.675000011921
10 34 35.5400009155 -364.829986572 -63.9700012207 19188.0 1.07500004768
10 40 35.5400009155 -364.829986572 -166.089996338 11821.0 3.44999998808
10 41 35.5400009155 -364.829986572 -183.119995117 11464.0 1.92500001192
10 42 35.5400009155 -364.829986572 -200.13999939 12144.0 0.925000011921
10 43 35.5400009155 -364.829986572 -217.160003662 11687.0 0.725000023842
10 46 35.5400009155 -364.829986572 -268.220001221 12552.0 0.27500000596
10 49 35.5400009155 -364.829986572 -319.279998779 12869.0 0.925000011921
15 37 -290.660003662 -307.380004883 -108.599998474 11115.0 1.44999998808
15 38 -290.660003662 -307.380004883 -125.620002747 10861.0 2.80000007153
15 39 -290.660003662 -307.380004883 -142.63999939 10891.0 6.72500000894
15 40 -290.660003662 -307.380004883 -159.660003662 10916.0 6.14999988675
15 41 -290.660003662 -307.380004883 -176.690002441 11471.0 3.69999995828
15 42 -290.660003662 -307.380004883 -193.710006714 10911.0 7.57500007749
15 43 -290.660003662 -307.380004883 -210.729995728 11393.0 3.87499988079
15 44 -290.660003662 -307.380004883 -227.75 11009.0 4.22499996424
15 45 -290.660003662 -307.380004883 -244.770004272 13281.0 1.72500002384
15 46 -290.660003662 -307.380004883 -261.790008545 11413.0 0.524999976158
15 47 -290.660003662 -307.380004883 -278.809997559 11454.0 1.42499995232
15 48 -290.660003662 -307.380004883 -295.829986572 11431.0 3.17499995232
15 49 -290.660003662 -307.380004883 -312.850006104 11575.0 2.8749999404
15 51 -290.660003662 -307.380004883 -346.890014648 11723.0 1.07500004768
15 52 -290.660003662 -307.380004883 -363.910003662 12671.0 1.125
16 36 -166.399993896 -287.790008545 -98.0699996948 10554.0 2.19999998808
16 37 -166.399993896 -287.790008545 -115.089996338 10650.0 17.4000001699
16 38 -166.399993896 -287.790008545 -132.11000061 10409.0 75.0000001043
16 39 -166.399993896 -287.790008545 -149.130004883 10360.0 126.275000066
16 40 -166.399993896 -287.790008545 -166.149993896 10406.0 106.900000125
16 41 -166.399993896 -287.790008545 -183.179992676 10442.0 98.2249996662
16 42 -166.399993896 -287.790008545 -200.199996948 10454.0 86.400000155
16 43 -166.399993896 -287.790008545 -217.220001221 10508.0 61.8499993831
16 44 -166.399993896 -287.790008545 -234.240005493 10729.0 28.9750000834
16 45 -166.399993896 -287.790008545 -251.259994507 10690.0 18.7250000238
16 46 -166.399993896 -287.790008545 -268.279998779 10667.0 15.5250000358
16 47 -166.399993896 -287.790008545 -285.299987793 10978.0 7.20000001788
16 48 -166.399993896 -287.790008545 -302.320007324 10896.0 11.8750000894
16 49 -166.399993896 -287.790008545 -319.339996338 11498.0 1.15000000596
16 50 -166.399993896 -287.790008545 -336.359985352 11640.0 3.27499997616
16 51 -166.399993896 -287.790008545 -353.380004883 11686.0 1.70000004768
16 52 -166.399993896 -287.790008545 -370.399993896 11446.0 1.7499999404
16 53 -166.399993896 -287.790008545 -387.290008545 12433.0 2.39999997616
16 54 -166.399993896 -287.790008545 -404.320007324 12959.0 2.10000002384
16 56 -166.399993896 -287.790008545 -438.359985352 12872.0 1.5
17 36 -43.2700004578 -267.519989014 -95.5999984741 10952.0 0.27500000596
17 37 -43.2700004578 -267.519989014 -112.620002747 10700.0 8.97500005364
17 38 -43.2700004578 -267.519989014 -129.63999939 10588.0 39.224999994
17 39 -43.2700004578 -267.519989014 -146.660003662 10505.0 68.7500002328
17 40 -43.2700004578 -267.519989014 -163.679992676 10508.0 70.5249993205
17 41 -43.2700004578 -267.519989014 -180.710006714 10555.0 61.6499999762
17 42 -43.2700004578 -267.519989014 -197.729995728 10545.0 46.0249996036
17 43 -43.2700004578 -267.519989014 -214.75 10610.0 40.4500001967
17 44 -43.2700004578 -267.519989014 -231.770004272 10630.0 23.7250001281
17 45 -43.2700004578 -267.519989014 -248.789993286 10706.0 14.1500000656
17 46 -43.2700004578 -267.519989014 -265.809997559 10908.0 6.92500004172
17 47 -43.2700004578 -267.519989014 -282.829986572 10806.0 9.54999998212
17 48 -43.2700004578 -267.519989014 -299.850006104 10984.0 6.92499995232
17 49 -43.2700004578 -267.519989014 -316.869995117 11096.0 2.52499994636
17 50 -43.2700004578 -267.519989014 -333.890014648 12088.0 1.54999995232
17 51 -43.2700004578 -267.519989014 -350.910003662 11602.0 2.875
17 52 -43.2700004578 -267.519989014 -367.929992676 12010.0 1.42499995232
17 53 -43.2700004578 -267.519989014 -384.950012207 12715.0 0.824999988079
17 55 -43.2700004578 -267.519989014 -419.0 12579.0 1.17499995232
17 56 -43.2700004578 -267.519989014 -436.019989014 12236.0 1.625
18 37 79.4100036621 -248.240005493 -113.839996338 11840.0 0.774999976158
18 38 79.4100036621 -248.240005493 -130.86000061 11782.0 0.975000023842
18 39 79.4100036621 -248.240005493 -147.880004883 11579.0 1.64999997616
18 40 79.4100036621 -248.240005493 -164.899993896 11254.0 4.19999986887
18 41 79.4100036621 -248.240005493 -181.929992676 11188.0 6.17500007153
18 42 79.4100036621 -248.240005493 -198.949996948 11234.0 3.5000000298
18 43 79.4100036621 -248.240005493 -215.970001221 11194.0 1.07500004768
18 44 79.4100036621 -248.240005493 -232.990005493 11232.0 3.02499997616
18 52 79.4100036621 -248.240005493 -369.149993896 13174.0 0.975000023842
18 53 79.4100036621 -248.240005493 -386.170013428 12222.0 1.07500004768
18 54 79.4100036621 -248.240005493 -403.200012207 14071.0 0.925000011921
19 41 210.470001221 -209.770004272 -183.88999939 12731.0 0.725000023842
23 37 -368.929992676 -210.229995728 -112.209999084 12300.0 1.75
23 38 -368.929992676 -210.229995728 -129.229995728 11198.0 2.10000002384
23 39 -368.929992676 -210.229995728 -146.25 11269.0 1.125
23 40 -368.929992676 -210.229995728 -163.270004272 11079.0 3.22499999404
23 41 -368.929992676 -210.229995728 -180.300003052 11275.0 3.95000004768
23 42 -368.929992676 -210.229995728 -197.320007324 11011.0 5.17500007153
23 43 -368.929992676 -210.229995728 -214.339996338 11446.0 0.425000011921
23 44 -368.929992676 -210.229995728 -231.36000061 11562.0 1.89999997616
23 45 -368.929992676 -210.229995728 -248.380004883 11427.0 1.80000001192
23 47 -368.929992676 -210.229995728 -282.420013428 11858.0 0.925000011921
23 49 -368.929992676 -210.229995728 -316.459991455 12889.0 0.524999976158
23 50 -368.929992676 -210.229995728 -333.480010986 12582.0 1.47500002384
23 52 -368.929992676 -210.229995728 -367.519989014 11746.0 1.02499997616
23 54 -368.929992676 -210.229995728 -401.570007324 12533.0 1.30000001192
23 55 -368.929992676 -210.229995728 -418.589996338 13045.0 0.625
24 36 -245.649993896 -190.490005493 -93.9899978638 10847.0 0.22499999404
24 37 -245.649993896 -190.490005493 -110.879997253 10284.0 28.9750003815
24 38 -245.649993896 -190.490005493 -127.900001526 10193.0 148.300000489
24 39 -245.649993896 -190.490005493 -144.919998169 10138.0 414.075000584
24 40 -245.649993896 -190.490005493 -161.949996948 10142.0 354.925001144
24 41 -245.649993896 -190.490005493 -178.970001221 10161.0 241.124999315
24 42 -245.649993896 -190.490005493 -195.990005493 10219.0 209.949999183
24 43 -245.649993896 -190.490005493 -213.009994507 10290.0 161.30000104
24 44 -245.649993896 -190.490005493 -230.029998779 10341.0 77.4999999646
24 45 -245.649993896 -190.490005493 -247.050003052 10408.0 51.7749997973
24 46 -245.649993896 -190.490005493 -264.070007324 10592.0 25.5500000715
24 47 -245.649993896 -190.490005493 -281.089996338 10724.0 14.1499999464
24 48 -245.649993896 -190.490005493 -298.109985352 10682.0 12.3749999106
24 49 -245.649993896 -190.490005493 -315.130004883 10847.0 4.42499992251
24 50 -245.649993896 -190.490005493 -332.149993896 11271.0 4.82500001788
24 51 -245.649993896 -190.490005493 -349.170013428 11018.0 2.77500003576
24 52 -245.649993896 -190.490005493 -366.190002441 11896.0 3.14999997616
24 53 -245.649993896 -190.490005493 -383.220001221 12086.0 2.30000007153
24 55 -245.649993896 -190.490005493 -417.260009766 12105.0 1.45000001788
24 58 -245.649993896 -190.490005493 -467.970001221 13206.0 1.02499997616
25 33 -121.769996643 -171.029998779 -42.3899993896 10513.0 1.60000002384
25 34 -121.769996643 -171.029998779 -59.4099998474 10778.0 3.99999988079
25 35 -121.769996643 -171.029998779 -76.4300003052 10188.0 8.3749999702
25 36 -121.769996643 -171.029998779 -93.4499969482 10018.0 92.6750002205
25 37 -121.769996643 -171.029998779 -110.470001221 9941.0 1043.17499699
25 38 -121.769996643 -171.029998779 -127.489997864 9882.0 4092.65001229
25 39 -121.769996643 -171.029998779 -144.509994507 9875.0 5917.2749788
25 40 -121.769996643 -171.029998779 -161.539993286 9892.0 5559.90000263
25 41 -121.769996643 -171.029998779 -178.559997559 9937.0 2728.47499214
25 42 -121.769996643 -171.029998779 -195.580001831 9990.0 1198.72500235
25 43 -121.769996643 -171.029998779 -212.600006104 10060.0 647.699998438
25 44 -121.769996643 -171.029998779 -229.619995117 10160.0 391.699997157
25 45 -121.769996643 -171.029998779 -246.63999939 10216.0 185.050000086
25 46 -121.769996643 -171.029998779 -263.660003662 10287.0 79.7250003666
25 47 -121.769996643 -171.029998779 -280.679992676 10478.0 44.7500005215
25 48 -121.769996643 -171.029998779 -297.570007324 10580.0 20.825000301
25 49 -121.769996643 -171.029998779 -314.589996338 10800.0 12.8250000328
25 50 -121.769996643 -171.029998779 -331.489990234 10872.0 7.30000002682
25 51 -121.769996643 -171.029998779 -348.510009766 10979.0 7.34999996424
25 52 -121.769996643 -171.029998779 -365.529998779 11323.0 2.52499991655
25 54 -121.769996643 -171.029998779 -399.579986572 11703.0 1.77500003576
25 55 -121.769996643 -171.029998779 -416.600006104 11326.0 5.47499990463
26 37 1.71000003815 -150.630004883 -115.489997864 10638.0 8.02500003576
26 38 1.71000003815 -150.630004883 -132.509994507 10622.0 34.1249996126
26 39 1.71000003815 -150.630004883 -149.529998779 10462.0 78.4999998901
26 40 1.71000003815 -150.630004883 -166.550003052 10449.0 54.1749999225
26 41 1.71000003815 -150.630004883 -183.580001831 10553.0 50.1249998361
26 42 1.71000003815 -150.630004883 -200.600006104 10539.0 41.3000002503
26 43 1.71000003815 -150.630004883 -217.619995117 10575.0 23.4500000179
26 44 1.71000003815 -150.630004883 -234.63999939 10727.0 23.2000000328
26 45 1.71000003815 -150.630004883 -251.660003662 10769.0 9.27499991655
26 47 1.71000003815 -150.630004883 -285.700012207 10918.0 5.1250000298
26 48 1.71000003815 -150.630004883 -302.720001221 13099.0 0.975000023842
26 49 1.71000003815 -150.630004883 -319.739990234 11504.0 4.70000010729
26 50 1.71000003815 -150.630004883 -336.760009766 11250.0 0.725000023842
26 51 1.71000003815 -150.630004883 -353.779998779 11791.0 3.7500000298
26 52 1.71000003815 -150.630004883 -370.799987793 11199.0 2.07499998808
26 53 1.71000003815 -150.630004883 -387.820007324 11278.0 3.75
26 54 1.71000003815 -150.630004883 -404.850006104 11541.0 1.05000001192
27 38 124.970001221 -131.25 -136.11000061 11527.0 1.17499995232
27 39 124.970001221 -131.25 -153.130004883 11635.0 1.32500004768
27 41 124.970001221 -131.25 -187.179992676 12021.0 0.675000011921
27 42 124.970001221 -131.25 -204.199996948 11454.0 1.07500004768
27 44 124.970001221 -131.25 -238.240005493 13653.0 0.27500000596
32 39 -447.739990234 -113.129997253 -146.11000061 11621.0 0.925000011921
32 42 -447.739990234 -113.129997253 -197.179992676 11992.0 0.22499999404
33 37 -324.390014648 -93.4300003052 -112.61000061 11178.0 2.05000001192
33 38 -324.390014648 -93.4300003052 -129.630004883 10634.0 9.90000002086
33 39 -324.390014648 -93.4300003052 -146.649993896 10570.0 22.650000155
33 40 -324.390014648 -93.4300003052 -163.669998169 10608.0 15.2500002086
33 41 -324.390014648 -93.4300003052 -180.699996948 10519.0 23.2250002772
33 42 -324.390014648 -93.4300003052 -197.720001221 10577.0 13.2500000149
33 43 -324.390014648 -93.4300003052 -214.740005493 10803.0 15.7500000596
33 44 -324.390014648 -93.4300003052 -231.759994507 10680.0 8.44999995828
33 45 -324.390014648 -93.4300003052 -248.779998779 10960.0 4.10000002384
33 46 -324.390014648 -93.4300003052 -265.799987793 11583.0 2.55000001192
33 48 -324.390014648 -93.4300003052 -299.839996338 11305.0 1.59999996424
33 51 -324.390014648 -93.4300003052 -350.899993896 11740.0 1.9999999404
33 52 -324.390014648 -93.4300003052 -367.920013428 11444.0 1.60000002384
34 37 -200.550003052 -74.0299987793 -89.3199996948 10432.0 2.22500002384
34 38 -200.550003052 -74.0299987793 -106.339996338 10178.0 25.8000003099
34 39 -200.550003052 -74.0299987793 -123.36000061 10042.0 156.32499972
34 40 -200.550003052 -74.0299987793 -140.380004883 10020.0 547.199998289
34 41 -200.550003052 -74.0299987793 -157.410003662 10020.0 639.27500169
34 42 -200.550003052 -74.0299987793 -174.429992676 10040.0 448.724997401
34 43 -200.550003052 -74.0299987793 -191.449996948 10111.0 320.774998382
34 44 -200.550003052 -74.0299987793 -208.470001221 10160.0 242.000000447
34 45 -200.550003052 -74.0299987793 -225.490005493 10254.0 153.875000894
34 46 -200.550003052 -74.0299987793 -242.509994507 10347.0 69.5000003129
34 47 -200.550003052 -74.0299987793 -259.529998779 10441.0 37.9250000566
34 48 -200.550003052 -74.0299987793 -276.549987793 10570.0 21.3749999404
34 49 -200.550003052 -74.0299987793 -293.570007324 10689.0 14.0250000656
34 50 -200.550003052 -74.0299987793 -310.589996338 10695.0 6.32499992847
34 51 -200.550003052 -74.0299987793 -327.609985352 10951.0 9.02500006557
34 52 -200.550003052 -74.0299987793 -344.630004883 11994.0 1.54999995232
34 53 -200.550003052 -74.0299987793 -361.649993896 12187.0 1.47500002384
34 54 -200.550003052 -74.0299987793 -378.679992676 12817.0 1.07500004768
34 55 -200.550003052 -74.0299987793 -395.700012207 13310.0 1.02499997616
34 57 -200.550003052 -74.0299987793 -429.739990234 12160.0 1.07500004768
34 58 -200.550003052 -74.0299987793 -446.760009766 13021.0 2.35000002384
34 59 -200.550003052 -74.0299987793 -463.779998779 13514.0 0.47499999404
35 36 -77.8000030518 -54.3300018311 -93.0199966431 10668.0 0.925000011921
35 37 -77.8000030518 -54.3300018311 -110.040000916 10477.0 11.2499999702
35 38 -77.8000030518 -54.3300018311 -127.059997559 10318.0 53.099999994
35 39 -77.8000030518 -54.3300018311 -144.080001831 10249.0 175.900001228
35 40 -77.8000030518 -54.3300018311 -161.100006104 10243.0 156.725000555
35 41 -77.8000030518 -54.3300018311 -178.130004883 10301.0 117.750000134
35 42 -77.8000030518 -54.3300018311 -195.149993896 10284.0 90.8999995887
35 43 -77.8000030518 -54.3300018311 -212.169998169 10346.0 70.9249999225
35 44 -77.8000030518 -54.3300018311 -229.190002441 10431.0 45.4000001997
35 45 -77.8000030518 -54.3300018311 -246.210006714 10564.0 23.7749998868
35 46 -77.8000030518 -54.3300018311 -263.230010986 10730.0 11.3999998868
35 47 -77.8000030518 -54.3300018311 -280.25 10625.0 8.37500011921
35 48 -77.8000030518 -54.3300018311 -297.269989014 10903.0 9.50000011921
35 49 -77.8000030518 -54.3300018311 -314.290008545 11101.0 8.5
35 50 -77.8000030518 -54.3300018311 -331.309997559 10945.0 4.64999997616
35 51 -77.8000030518 -54.3300018311 -348.329986572 11580.0 1.64999997616
35 52 -77.8000030518 -54.3300018311 -365.350006104 11212.0 3.75000008941
35 53 -77.8000030518 -54.3300018311 -382.369995117 12223.0 1.52499997616
35 54 -77.8000030518 -54.3300018311 -399.399993896 12161.0 0.375
36 37 46.2900009155 -34.8800010681 -111.769996643 11798.0 1.375
36 39 46.2900009155 -34.8800010681 -145.809997559 11049.0 0.524999976158
36 40 46.2900009155 -34.8800010681 -162.830001831 11260.0 3.94999986887
36 41 46.2900009155 -34.8800010681 -179.86000061 11174.0 2.97500002384
36 42 46.2900009155 -34.8800010681 -196.880004883 11253.0 6.69999998808
36 43 46.2900009155 -34.8800010681 -213.899993896 11851.0 1.47500002384
36 44 46.2900009155 -34.8800010681 -230.919998169 11512.0 1.82499998808
36 45 46.2900009155 -34.8800010681 -247.940002441 11366.0 1.90000000596
36 47 46.2900009155 -34.8800010681 -281.980010986 12323.0 0.324999988079
36 48 46.2900009155 -34.8800010681 -299.0 11998.0 2.15000003576
36 50 46.2900009155 -34.8800010681 -333.040008545 12812.0 0.625
36 51 46.2900009155 -34.8800010681 -350.059997559 13387.0 0.574999988079
36 52 46.2900009155 -34.8800010681 -367.079986572 11650.0 1.125
36 53 46.2900009155 -34.8800010681 -384.100006104 12424.0 0.574999988079
37 39 194.339996338 -30.9200000763 -142.690002441 13598.0 1.42499995232
42 39 -403.140014648 3.49000000954 -144.979995728 12089.0 2.0
42 42 -403.140014648 3.49000000954 -196.050003052 11344.0 0.774999976158
42 49 -403.140014648 3.49000000954 -315.190002441 12804.0 0.925000011921
43 38 -279.529998779 23.1700000763 -127.160003662 11765.0 1.10000002384
43 39 -279.529998779 23.1700000763 -144.179992676 10886.0 5.42499995232
43 40 -279.529998779 23.1700000763 -161.199996948 10933.0 7.07500001788
43 41 -279.529998779 23.1700000763 -178.220001221 10771.0 7.32500001788
43 42 -279.529998779 23.1700000763 -195.240005493 10993.0 5.3750000298
43 43 -279.529998779 23.1700000763 -212.259994507 11060.0 7.29999992251
43 44 -279.529998779 23.1700000763 -229.289993286 10975.0 4.52500003576
43 45 -279.529998779 23.1700000763 -246.309997559 11269.0 2.09999996424
43 46 -279.529998779 23.1700000763 -263.329986572 11378.0 1.5000000596
43 47 -279.529998779 23.1700000763 -280.350006104 13075.0 0.675000011921
43 50 -279.529998779 23.1700000763 -331.410003662 12098.0 0.975000023842
43 51 -279.529998779 23.1700000763 -348.429992676 12019.0 2.375
43 52 -279.529998779 23.1700000763 -365.450012207 12654.0 1.22500002384
44 37 -156.229995728 43.3699989319 -111.910003662 10818.0 0.875
44 38 -156.229995728 43.3699989319 -128.929992676 11145.0 1.32500004768
44 39 -156.229995728 43.3699989319 -145.949996948 10724.0 16.2249999344
44 40 -156.229995728 43.3699989319 -162.970001221 10800.0 11.150000155
44 41 -156.229995728 43.3699989319 -179.990005493 10879.0 14.5249999166
44 42 -156.229995728 43.3699989319 -197.020004272 10786.0 13.1500000954
44 43 -156.229995728 43.3699989319 -214.039993286 10884.0 2.52499997616
44 44 -156.229995728 43.3699989319 -231.059997559 11123.0 3.92500001192
44 45 -156.229995728 43.3699989319 -248.080001831 11562.0 2.69999992847
44 46 -156.229995728 43.3699989319 -265.100006104 11123.0 4.22499990463
44 50 -156.229995728 43.3699989319 -333.179992676 11524.0 1.95000004768
44 51 -156.229995728 43.3699989319 -350.200012207 12150.0 1.02499997616
45 37 -32.9599990845 62.4399986267 -116.930000305 11309.0 0.824999988079
45 39 -32.9599990845 62.4399986267 -150.970001221 11112.0 1.80000007153
45 40 -32.9599990845 62.4399986267 -167.990005493 11347.0 6.32500001788
45 42 -32.9599990845 62.4399986267 -202.039993286 12441.0 2.35000002384
45 43 -32.9599990845 62.4399986267 -219.059997559 12309.0 1.07500004768
45 44 -32.9599990845 62.4399986267 -236.080001831 11404.0 1.27499997616
45 46 -32.9599990845 62.4399986267 -270.119995117 11916.0 1.69999998808
45 48 -32.9599990845 62.4399986267 -304.160003662 11366.0 1.07500004768
45 52 -32.9599990845 62.4399986267 -372.239990234 11919.0 1.125
45 54 -32.9599990845 62.4399986267 -406.290008545 13363.0 0.22499999404
46 39 90.4899978638 82.3499984741 -145.119995117 12456.0 1.17499995232
46 41 90.4899978638 82.3499984741 -179.169998169 12756.0 0.625
46 45 90.4899978638 82.3499984741 -247.25 11799.0 1.42499995232
46 49 90.4899978638 82.3499984741 -315.329986572 12947.0 0.375
53 49 -234.949996948 140.440002441 -316.929992676 12729.0 0.27500000596
54 44 -111.510002136 159.979995728 -231.36000061 12165.0 0.675000011921
54 46 -111.510002136 159.979995728 -265.399993896 12422.0 0.774999976158
79 11 31.25 -72.9300003052 -159.130004883 10768.0 11.5000000149
79 12 31.25 -72.9300003052 -166.13999939 10949.0 11.7749998719
79 13 31.25 -72.9300003052 -173.149993896 10871.0 4.55000004172
79 14 31.25 -72.9300003052 -180.160003662 10788.0 9.90000003576
79 15 31.25 -72.9300003052 -187.160003662 10822.0 8.29999983311
79 16 31.25 -72.9300003052 -194.169998169 11028.0 5.5000000596
