#event 0
#theta, phi
1.42604621777 3.41669917147
#string, om, x, y, z, time, charge
59 49 505.269989014 257.880004883 -310.760009766 11003.0 1.22500002384
59 51 505.269989014 257.880004883 -344.799987793 10660.0 3.27499997616
59 52 505.269989014 257.880004883 -361.820007324 11261.0 2.05000001192
59 54 505.269989014 257.880004883 -395.869995117 11505.0 1.22500002384
59 57 505.269989014 257.880004883 -446.929992676 12342.0 0.875
66 38 303.410003662 335.640014648 -116.809997559 11545.0 0.47499999404
66 44 303.410003662 335.640014648 -218.940002441 11594.0 0.324999988079
66 49 303.410003662 335.640014648 -304.040008545 11553.0 0.425000011921
66 55 303.410003662 335.640014648 -406.170013428 12554.0 0.625
67 38 429.760009766 351.019989014 -123.620002747 10268.0 2.80000005662
67 39 429.760009766 351.019989014 -140.63999939 9878.0 9.45000004768
67 40 429.760009766 351.019989014 -157.660003662 9883.0 9.1250000298
67 41 429.760009766 351.019989014 -174.690002441 10112.0 3.64999991655
67 42 429.760009766 351.019989014 -191.710006714 9886.0 11.1749999225
67 43 429.760009766 351.019989014 -208.729995728 10027.0 7.92500004172
67 44 429.760009766 351.019989014 -225.75 12046.0 0.524999976158
67 45 429.760009766 351.019989014 -242.770004272 10087.0 4.34999990463
67 46 429.760009766 351.019989014 -259.790008545 11420.0 1.54999995232
67 47 429.760009766 351.019989014 -276.809997559 10835.0 2.09999996424
67 48 429.760009766 351.019989014 -293.829986572 10625.0 2.15000003576
67 49 429.760009766 351.019989014 -310.850006104 10420.0 3.47500002384
67 50 429.760009766 351.019989014 -327.869995117 10774.0 2.14999997616
67 51 429.760009766 351.019989014 -344.890014648 11850.0 0.774999976158
67 52 429.760009766 351.019989014 -361.910003662 10785.0 2.32500001788
67 56 429.760009766 351.019989014 -430.0 11494.0 0.875
73 47 224.580001831 432.350006104 -285.890014648 12779.0 1.42499995232
74 38 338.440002441 463.720001221 -124.040000916 10837.0 0.27500000596
74 39 338.440002441 463.720001221 -141.059997559 10102.0 3.69999998808
74 40 338.440002441 463.720001221 -158.080001831 10329.0 6.95000004768
74 41 338.440002441 463.720001221 -175.11000061 10060.0 6.22500002384
74 42 338.440002441 463.720001221 -192.130004883 10360.0 2.54999995232
74 43 338.440002441 463.720001221 -209.149993896 10295.0 3.92499992251
74 45 338.440002441 463.720001221 -243.190002441 10528.0 2.64999997616
74 46 338.440002441 463.720001221 -260.209991455 10817.0 5.57499998808
74 48 338.440002441 463.720001221 -294.25 11052.0 3.47500002384
74 49 338.440002441 463.720001221 -311.269989014 11750.0 1.55000001192
74 50 338.440002441 463.720001221 -328.290008545 11170.0 2.0000000596
74 51 338.440002441 463.720001221 -345.309997559 11108.0 0.675000011921
74 52 338.440002441 463.720001221 -362.329986572 11548.0 1.44999998808
74 54 338.440002441 463.720001221 -396.380004883 11089.0 3.70000004768
74 55 338.440002441 463.720001221 -413.399993896 11739.0 0.925000011921
#event 4
#theta, phi
2.33831390502 5.70635065819
#string, om, x, y, z, time, charge
1 37 -256.140014648 -521.08001709 -116.720001221 10202.0 9.64999997616
1 38 -256.140014648 -521.08001709 -133.740005493 9956.0 18.9000000358
1 39 -256.140014648 -521.08001709 -150.759994507 9992.0 21.1999999229
1 40 -256.140014648 -521.08001709 -167.779998779 10015.0 30.724999696
1 41 -256.140014648 -521.08001709 -184.800003052 9872.0 19.5000000596
1 42 -256.140014648 -521.08001709 -201.820007324 10018.0 23.7500001788
1 43 -256.140014648 -521.08001709 -218.839996338 10105.0 18.1250002235
1 44 -256.140014648 -521.08001709 -235.86000061 10148.0 5.77500003576
1 47 -256.140014648 -521.08001709 -286.920013428 10686.0 8.35000002384
1 48 -256.140014648 -521.08001709 -303.950012207 10641.0 8.52499997616
1 49 -256.140014648 -521.08001709 -320.970001221 10520.0 6.45000010729
1 50 -256.140014648 -521.08001709 -337.989990234 11215.0 6.77499997616
1 51 -256.140014648 -521.08001709 -355.010009766 10957.0 2.34999996424
1 52 -256.140014648 -521.08001709 -372.029998779 12966.0 2.05000007153
1 54 -256.140014648 -521.08001709 -406.070007324 11445.0 2.55000007153
1 56 -256.140014648 -521.08001709 -440.109985352 12429.0 0.725000023842
2 37 -132.800003052 -501.450012207 -112.669998169 11020.0 1.02499997616
2 38 -132.800003052 -501.450012207 -129.690002441 10427.0 1.22500002384
2 39 -132.800003052 -501.450012207 -146.710006714 11061.0 4.79999995232
2 41 -132.800003052 -501.450012207 -180.759994507 10925.0 0.799999982119
2 43 -132.800003052 -501.450012207 -214.800003052 10311.0 0.524999976158
2 44 -132.800003052 -501.450012207 -231.820007324 10516.0 0.625
2 45 -132.800003052 -501.450012207 -248.839996338 11192.0 2.90000000596
2 47 -132.800003052 -501.450012207 -282.880004883 11379.0 1.27499997616
2 48 -132.800003052 -501.450012207 -299.899993896 12005.0 2.79999995232
2 49 -132.800003052 -501.450012207 -316.920013428 10873.0 1.5
2 51 -132.800003052 -501.450012207 -350.959991455 11956.0 1.32500004768
2 52 -132.800003052 -501.450012207 -367.980010986 11447.0 0.625
2 59 -132.800003052 -501.450012207 -487.130004883 12868.0 1.07500004768
3 50 -9.13000011444 -481.739990234 -334.779998779 12552.0 0.925000011921
7 43 -334.799987793 -424.5 -214.279998779 10682.0 0.425000011921
7 47 -334.799987793 -424.5 -282.359985352 11896.0 2.19999992847
7 48 -334.799987793 -424.5 -299.380004883 11476.0 0.574999988079
7 49 -334.799987793 -424.5 -316.399993896 11935.0 1.55000001192
7 53 -334.799987793 -424.5 -384.480010986 12241.0 0.774999976158
8 38 -211.350006104 -404.480010986 -131.13999939 11406.0 0.47499999404
8 39 -211.350006104 -404.480010986 -148.160003662 11374.0 2.04999995232
8 40 -211.350006104 -404.480010986 -165.179992676 10995.0 1.32500004768
8 42 -211.350006104 -404.480010986 -199.220001221 11953.0 2.10000002384
8 47 -211.350006104 -404.480010986 -284.329986572 10878.0 0.925000011921
8 51 -211.350006104 -404.480010986 -352.410003662 11998.0 1.02499997616
8 54 -211.350006104 -404.480010986 -403.470001221 12367.0 0.824999988079
15 48 -290.660003662 -307.380004883 -295.829986572 14348.0 1.02499997616
#event 6
#theta, phi
2.21322025342 5.25857843102
#string, om, x, y, z, time, charge
1 1 -256.140014648 -521.08001709 496.029998779 10155.0 3.80000004172
1 2 -256.140014648 -521.08001709 479.010009766 10233.0 10.4999999851
1 3 -256.140014648 -521.08001709 461.989990234 10395.0 3.90000003576
1 4 -256.140014648 -521.08001709 444.970001221 10255.0 3.95000004768
1 5 -256.140014648 -521.08001709 427.950012207 10387.0 5.85000002384
1 7 -256.140014648 -521.08001709 393.910003662 10683.0 0.925000011921
2 1 -132.800003052 -501.450012207 500.070007324 9852.0 31.7499999553
2 2 -132.800003052 -501.450012207 483.049987793 9938.0 30.6499999315
2 3 -132.800003052 -501.450012207 466.029998779 9987.0 45.7750000358
2 4 -132.800003052 -501.450012207 449.010009766 10077.0 27.9749997705
2 5 -132.800003052 -501.450012207 431.989990234 10166.0 4.52500000596
2 6 -132.800003052 -501.450012207 414.970001221 10171.0 5.8750000596
2 9 -132.800003052 -501.450012207 363.910003662 11266.0 0.875
3 1 -9.13000011444 -481.739990234 499.230010986 10560.0 3.625
3 3 -9.13000011444 -481.739990234 465.190002441 10503.0 2.35000002384
8 3 -211.350006104 -404.480010986 464.589996338 11021.0 1.22500002384
#event 8
#theta, phi
2.09785550978 1.06612236995
#string, om, x, y, z, time, charge
55 48 11.8699998856 179.190002441 -297.630004883 13760.0 1.17499995232
56 56 132.029998779 202.979995728 -433.410003662 12427.0 0.47499999404
63 57 -66.6999969482 276.920013428 -455.339996338 11581.0 1.02499997616
63 59 -66.6999969482 276.920013428 -489.380004883 11585.0 0.324999988079
64 46 54.2599983215 292.970001221 -241.380004883 12782.0 1.17499995232
64 48 54.2599983215 292.970001221 -275.420013428 12381.0 2.14999997616
64 57 54.2599983215 292.970001221 -428.609985352 11687.0 1.27499997616
64 58 54.2599983215 292.970001221 -445.630004883 12569.0 1.54999998212
64 59 54.2599983215 292.970001221 -462.649993896 11949.0 2.20000004768
65 47 174.470001221 315.540008545 -270.209991455 12821.0 1.22500002384
65 54 174.470001221 315.540008545 -389.359985352 11830.0 1.02499997616
65 55 174.470001221 315.540008545 -406.380004883 11943.0 2.20000004768
65 57 174.470001221 315.540008545 -440.420013428 11934.0 0.324999988079
65 59 174.470001221 315.540008545 -474.459991455 11179.0 2.17500001192
65 60 174.470001221 315.540008545 -491.480010986 11434.0 1.0
66 58 303.410003662 335.640014648 -457.230010986 11873.0 1.27499997616
70 59 -145.449996948 374.239990234 -485.119995117 10870.0 1.17499995232
71 50 -21.9699993134 393.239990234 -334.200012207 12018.0 1.22500002384
71 54 -21.9699993134 393.239990234 -402.290008545 12093.0 1.125
71 55 -21.9699993134 393.239990234 -419.309997559 10837.0 0.700000017881
71 56 -21.9699993134 393.239990234 -436.329986572 11147.0 5.87499988079
71 57 -21.9699993134 393.239990234 -453.350006104 11194.0 6.54999995232
71 58 -21.9699993134 393.239990234 -470.369995117 10739.0 3.59999999404
71 59 -21.9699993134 393.239990234 -487.390014648 10764.0 6.15000009537
71 60 -21.9699993134 393.239990234 -504.410003662 10413.0 6.77499997616
72 49 101.040000916 412.790008545 -312.579986572 12195.0 1.02499997616
72 50 101.040000916 412.790008545 -329.600006104 11736.0 0.875
72 53 101.040000916 412.790008545 -380.660003662 11939.0 1.22500002384
72 54 101.040000916 412.790008545 -397.679992676 10801.0 4.40000003576
72 55 101.040000916 412.790008545 -414.709991455 10733.0 4.27500003576
72 56 101.040000916 412.790008545 -431.730010986 10639.0 3.17499993742
72 57 101.040000916 412.790008545 -448.75 10395.0 15.1500000954
72 58 101.040000916 412.790008545 -465.769989014 10405.0 8.30000013113
72 59 101.040000916 412.790008545 -482.790008545 10357.0 31.6999998689
72 60 101.040000916 412.790008545 -500.510009766 10237.0 18.0500002354
73 48 224.580001831 432.350006104 -302.910003662 12685.0 0.875
73 49 224.580001831 432.350006104 -319.929992676 12239.0 1.125
73 52 224.580001831 432.350006104 -370.989990234 11622.0 2.0
73 53 224.580001831 432.350006104 -388.010009766 12047.0 2.97499996424
73 55 224.580001831 432.350006104 -422.059997559 10969.0 3.72499990463
73 56 224.580001831 432.350006104 -439.079986572 11082.0 2.05000001192
73 57 224.580001831 432.350006104 -456.100006104 10765.0 2.09999996424
73 58 224.580001831 432.350006104 -473.119995117 10890.0 7.45000004768
73 59 224.580001831 432.350006104 -490.140014648 10762.0 5.34999996424
73 60 224.580001831 432.350006104 -507.160003662 10867.0 3.09999996424
74 45 338.440002441 463.720001221 -243.190002441 12826.0 1.27499997616
74 60 338.440002441 463.720001221 -498.5 12005.0 0.675000011921
76 50 -224.089996338 470.859985352 -331.589996338 12450.0 1.27499997616
76 57 -224.089996338 470.859985352 -450.739990234 12600.0 0.324999988079
76 59 -224.089996338 470.859985352 -484.779998779 11645.0 1.125
77 53 -101.059997559 490.220001221 -383.589996338 11590.0 0.375
77 55 -101.059997559 490.220001221 -417.640014648 10672.0 3.97500002384
77 56 -101.059997559 490.220001221 -434.660003662 10965.0 4.40000003576
77 57 -101.059997559 490.220001221 -451.679992676 10678.0 4.47499990463
77 58 -101.059997559 490.220001221 -468.700012207 11041.0 4.84999996424
77 59 -101.059997559 490.220001221 -485.720001221 10544.0 5.47499996424
77 60 -101.059997559 490.220001221 -503.239990234 10788.0 8.39999997616
78 47 22.1100006104 509.5 -278.290008545 11862.0 1.32500004768
78 49 22.1100006104 509.5 -312.329986572 11083.0 0.824999988079
78 50 22.1100006104 509.5 -329.350006104 11016.0 0.800000011921
78 52 22.1100006104 509.5 -363.390014648 12158.0 3.05000007153
78 53 22.1100006104 509.5 -380.410003662 10539.0 4.69999995828
78 54 22.1100006104 509.5 -397.440002441 10540.0 9.19999985397
78 55 22.1100006104 509.5 -414.459991455 10441.0 12.5
78 56 22.1100006104 509.5 -431.480010986 10382.0 21.9500000179
78 57 22.1100006104 509.5 -448.5 10160.0 20.8749998808
78 58 22.1100006104 509.5 -465.519989014 10060.0 40.9499994963
78 59 22.1100006104 509.5 -482.540008545 9949.0 51.575000152
78 60 22.1100006104 509.5 -499.559997559 9873.0 87.4250000864
#event 9
#theta, phi
2.50861196678 3.26763490106
#string, om, x, y, z, time, charge
60 17 -437.040008545 217.800003052 229.130004883 11789.0 0.47499999404
60 19 -437.040008545 217.800003052 195.089996338 11855.0 0.824999988079
60 20 -437.040008545 217.800003052 178.070007324 11593.0 0.524999976158
60 21 -437.040008545 217.800003052 161.050003052 11749.0 0.675000011921
60 23 -437.040008545 217.800003052 127.010002136 11266.0 3.17499995232
60 24 -437.040008545 217.800003052 109.989997864 11473.0 1.07500004768
60 26 -437.040008545 217.800003052 75.9499969482 11815.0 2.35000002384
60 27 -437.040008545 217.800003052 58.9300003052 11473.0 1.75
60 28 -437.040008545 217.800003052 41.9099998474 11645.0 2.04999995232
60 29 -437.040008545 217.800003052 24.8799991608 11631.0 0.875
60 30 -437.040008545 217.800003052 7.86000013351 11971.0 1.02499997616
60 31 -437.040008545 217.800003052 -9.15999984741 12718.0 1.25
61 13 -313.600006104 237.440002441 296.950012207 12358.0 0.975000023842
61 19 -313.600006104 237.440002441 194.820007324 11230.0 2.05000001192
61 21 -313.600006104 237.440002441 160.779998779 11187.0 2.57499998808
61 22 -313.600006104 237.440002441 143.759994507 11348.0 2.67500001192
61 23 -313.600006104 237.440002441 126.739997864 11487.0 0.574999988079
61 24 -313.600006104 237.440002441 109.720001221 11570.0 0.949999988079
61 26 -313.600006104 237.440002441 75.6800003052 13550.0 0.574999988079
61 27 -313.600006104 237.440002441 58.6599998474 12290.0 1.54999995232
61 28 -313.600006104 237.440002441 41.6300010681 12126.0 1.9999999404
61 29 -313.600006104 237.440002441 24.6100006104 11694.0 1.89999997616
62 12 -189.979995728 257.420013428 314.130004883 12976.0 1.27499997616
62 20 -189.979995728 257.420013428 178.210006714 13938.0 0.774999976158
68 12 -392.380004883 334.239990234 315.570007324 11688.0 2.97499996424
68 13 -392.380004883 334.239990234 298.549987793 11190.0 1.27499997616
68 14 -392.380004883 334.239990234 281.519989014 11397.0 3.22500002384
68 15 -392.380004883 334.239990234 264.5 11054.0 4.94999998808
68 16 -392.380004883 334.239990234 247.479995728 11156.0 7.42500013113
68 17 -392.380004883 334.239990234 230.460006714 10798.0 13.7250001729
68 18 -392.380004883 334.239990234 213.440002441 10535.0 20.1249997914
68 19 -392.380004883 334.239990234 196.419998169 10419.0 36.3999999762
68 20 -392.380004883 334.239990234 179.399993896 10380.0 94.3000002895
68 21 -392.380004883 334.239990234 162.380004883 10393.0 92.5500001702
68 22 -392.380004883 334.239990234 145.36000061 10354.0 102.250000799
68 23 -392.380004883 334.239990234 128.339996338 10349.0 73.9000000507
68 24 -392.380004883 334.239990234 111.319999695 10374.0 62.3750000745
68 25 -392.380004883 334.239990234 94.3000030518 10445.0 48.2750000358
68 26 -392.380004883 334.239990234 77.2799987793 10564.0 30.025000155
68 27 -392.380004883 334.239990234 60.2599983215 10691.0 33.1000000536
68 28 -392.380004883 334.239990234 43.2299995422 10544.0 43.9250001609
68 29 -392.380004883 334.239990234 26.2099990845 10753.0 40.0499998927
68 30 -392.380004883 334.239990234 9.18999958038 10794.0 26.924999997
68 31 -392.380004883 334.239990234 -7.82999992371 10877.0 6.32499992847
68 32 -392.380004883 334.239990234 -24.8500003815 11143.0 1.85000002384
68 34 -392.380004883 334.239990234 -58.8899993896 11279.0 1.67499995232
69 11 -268.899993896 354.239990234 331.329986572 11790.0 1.125
69 12 -268.899993896 354.239990234 314.309997559 11566.0 2.0
69 14 -268.899993896 354.239990234 280.269989014 11345.0 1.32500004768
69 15 -268.899993896 354.239990234 263.239990234 11335.0 0.824999988079
69 17 -268.899993896 354.239990234 229.199996948 10859.0 5.32500004768
69 18 -268.899993896 354.239990234 212.179992676 10715.0 4.97499990463
69 19 -268.899993896 354.239990234 195.160003662 10694.0 26.0250000954
69 20 -268.899993896 354.239990234 178.13999939 10827.0 11.4749999642
69 21 -268.899993896 354.239990234 161.119995117 10593.0 26.499999851
69 22 -268.899993896 354.239990234 144.100006104 10688.0 23.4499999881
69 25 -268.899993896 354.239990234 93.0400009155 10706.0 6.2500000596
69 26 -268.899993896 354.239990234 76.0199966431 10932.0 11.0249999762
69 27 -268.899993896 354.239990234 59.0 11269.0 6.84999990463
69 28 -268.899993896 354.239990234 41.9700012207 11135.0 9.9249998033
69 29 -268.899993896 354.239990234 24.9500007629 11004.0 9.37500011921
69 30 -268.899993896 354.239990234 7.92999982834 11006.0 3.67500001192
69 31 -268.899993896 354.239990234 -9.09000015259 11491.0 1.07500004768
69 32 -268.899993896 354.239990234 -26.1100006104 12939.0 0.425000011921
70 14 -145.449996948 374.239990234 280.820007324 11861.0 1.125
70 16 -145.449996948 374.239990234 246.770004272 11610.0 1.32500004768
70 17 -145.449996948 374.239990234 229.75 13806.0 0.875
70 20 -145.449996948 374.239990234 178.690002441 12338.0 0.975000023842
70 21 -145.449996948 374.239990234 161.669998169 11877.0 1.32500004768
70 22 -145.449996948 374.239990234 144.649993896 12630.0 1.27499997616
70 25 -145.449996948 374.239990234 93.5899963379 12408.0 0.574999988079
70 30 -145.449996948 374.239990234 8.47999954224 13014.0 0.975000023842
75 10 -347.880004883 451.519989014 348.820007324 11624.0 1.125
75 11 -347.880004883 451.519989014 331.799987793 11114.0 2.04999995232
75 12 -347.880004883 451.519989014 314.779998779 10639.0 6.45000009239
75 13 -347.880004883 451.519989014 297.760009766 10512.0 18.3249999285
75 14 -347.880004883 451.519989014 280.739990234 10354.0 33.5250000358
75 15 -347.880004883 451.519989014 263.709991455 10332.0 58.9499997348
75 16 -347.880004883 451.519989014 246.690002441 10149.0 83.0750005394
75 17 -347.880004883 451.519989014 229.669998169 10110.0 155.550000027
75 18 -347.880004883 451.519989014 212.649993896 9991.0 325.050000558
75 19 -347.880004883 451.519989014 195.630004883 9934.0 707.175001621
75 20 -347.880004883 451.519989014 178.61000061 9890.0 1073.12500647
