#event 0
#MCTrue: theta, phi, x, y, z
1.31030444521 3.54915337248 2919333.76769 1261011.03988 -847973.317626
#Reco: theta, phi, x, y, z
1.31371385527 3.59966979491 -280.499130461 470.993535829 -319.072015453
#string, om, x, y, z, time, charge
19 59 210.470001221 -209.770004272 -490.260009766 12754.0 3.22499996424
19 60 210.470001221 -209.770004272 -507.279998779 13223.0 4.0
20 40 326.850006104 -209.070007324 -165.380004883 13667.0 1.02499997616
20 41 326.850006104 -209.070007324 -182.410003662 12224.0 3.29999995232
20 42 326.850006104 -209.070007324 -199.429992676 12981.0 1.07500004768
20 43 326.850006104 -209.070007324 -216.449996948 12585.0 1.47499996424
20 44 326.850006104 -209.070007324 -233.470001221 12193.0 3.3749999404
20 45 326.850006104 -209.070007324 -250.490005493 12326.0 6.22500014305
20 46 326.850006104 -209.070007324 -267.510009766 12440.0 3.3750000447
20 47 326.850006104 -209.070007324 -284.529998779 12202.0 12.2500000596
20 48 326.850006104 -209.070007324 -301.549987793 12192.0 12.2750000656
20 49 326.850006104 -209.070007324 -318.570007324 12006.0 18.9249998033
20 50 326.850006104 -209.070007324 -335.589996338 12059.0 13.949999854
20 51 326.850006104 -209.070007324 -352.609985352 11828.0 12.974999845
20 52 326.850006104 -209.070007324 -369.630004883 12385.0 19.1750001311
20 53 326.850006104 -209.070007324 -386.649993896 12149.0 11.3500000834
20 54 326.850006104 -209.070007324 -403.679992676 12788.0 5.50000011921
20 55 326.850006104 -209.070007324 -420.700012207 12642.0 4.82499998808
20 56 326.850006104 -209.070007324 -437.720001221 12440.0 5.09999996424
20 57 326.850006104 -209.070007324 -454.739990234 12938.0 0.875
20 58 326.850006104 -209.070007324 -471.760009766 13858.0 2.15000003576
20 59 326.850006104 -209.070007324 -488.779998779 13109.0 3.52499997616
20 60 326.850006104 -209.070007324 -505.799987793 12635.0 4.85000002384
21 43 443.429992676 -194.300003052 -198.199996948 13464.0 2.72500008345
21 45 443.459991455 -194.210006714 -232.240005493 14173.0 0.675000011921
