193.17180109 -9137.03610965 -214.57270548
530.18303191 -5191.35574708 349.36869821
51	84	57.20000076	-105.5199966	-441.7399902	13.31190032	20928.11556
27	82	106.9400024	27.09000015	-272.8999939	8.312215172	18100.82988
30	82	106.9400024	27.09000015	-293.9200134	7.673658073	18254.41797
58	46	90.48999786	82.34999847	-468.519989	7.058655024	19339.44336
50	82	106.9400024	27.09000015	-434.1000061	6.747806266	18210.8763
34	81	41.59999847	35.49000168	-319.1000061	5.881460428	19652.40234
58	83	113.1900024	-60.47000122	-490.5	5.357120752	18594.25781
48	83	113.1900024	-60.47000122	-420.4200134	5.076627046	18661.64922
22	82	106.9400024	27.09000015	-237.8600006	5.00938756	17688.49447
47	83	113.1900024	-60.47000122	-413.4100037	4.986213267	18487.83398
19	82	106.9400024	27.09000015	-216.8300018	4.76330857	17429.75163
1	47	195.0299988	125.5899963	501.8299866	4.583087802	16259.88721
34	82	106.9400024	27.09000015	-321.9599915	4.574238934	17799.01009
49	82	106.9400024	27.09000015	-427.0899963	4.419777751	18268.46419
59	83	113.1900024	-60.47000122	-497.2799988	4.371157028	18785.27539
43	82	106.9400024	27.09000015	-385.0400085	4.278709024	17948.75469
42	82	106.9400024	27.09000015	-378.0299988	4.130592883	18264.90869
40	82	106.9400024	27.09000015	-364.0100098	4.114201695	17948.34648
58	82	106.9400024	27.09000015	-490.1600037	4.048812985	18917.52197
53	83	113.1900024	-60.47000122	-455.4599915	4.032018811	18848.2915
55	82	106.9400024	27.09000015	-469.1400146	3.930083513	18336.43424
46	82	106.9400024	27.09000015	-406.0599976	3.883803457	18103.52539
16	82	106.9400024	27.09000015	-195.8000031	3.871243715	17357.86572
18	82	106.9400024	27.09000015	-209.8200073	3.78471151	17463.30208
48	82	106.9400024	27.09000015	-420.0799866	3.742532402	18566.60254
53	82	106.9400024	27.09000015	-455.1199951	3.596111342	18314.77686
13	82	106.9400024	27.09000015	-174.7799988	3.576305658	17251.88818
57	36	46.29000092	-34.88000107	-452.1900024	3.55537194	18358.14502
39	82	106.9400024	27.09000015	-357	3.528615698	17882.79063
6	82	106.9400024	27.09000015	136.6000061	3.488237187	16575.41455
22	46	90.48999786	82.34999847	144.2299957	3.444676399	18501.05729
58	81	41.59999847	35.49000168	-487.2999878	3.292272985	20802.3776
37	83	113.1900024	-60.47000122	-343.3200073	3.235614106	18006.21159
25	82	106.9400024	27.09000015	-258.8800049	3.120317563	17472.45781
36	82	106.9400024	27.09000015	-335.980011	3.118691206	19202.40299
24	82	106.9400024	27.09000015	-251.8699951	3.08718203	17452.40479
11	82	106.9400024	27.09000015	-160.7599945	3.040403783	18883.19531
57	46	90.48999786	82.34999847	-451.5	2.987021744	19668.30404
4	82	106.9400024	27.09000015	156.6300049	2.96244783	16491.20703
12	82	106.9400024	27.09000015	-167.7700043	2.838166475	17978.85547
41	81	41.59999847	35.49000168	-368.1600037	2.823254168	18152.51107
53	84	57.20000076	-105.5199966	-455.7600098	2.812761545	19134.7666
33	82	106.9400024	27.09000015	-314.9500122	2.761028439	17891.98438
56	36	46.29000092	-34.88000107	-435.1700134	2.724138394	18317.43034
17	82	106.9400024	27.09000015	-202.8099976	2.55067426	17507.72982
59	36	46.29000092	-34.88000107	-486.230011	2.550156176	18715.375
43	83	113.1900024	-60.47000122	-385.3699951	2.479652882	18824.20996
32	82	106.9400024	27.09000015	-307.9400024	2.463021934	17818.78125
59	84	57.20000076	-105.5199966	-497.8099976	2.412781179	18925.25586
26	82	106.9400024	27.09000015	-265.8900146	2.390975595	17576.63574
17	46	90.48999786	82.34999847	229.3300018	2.36862725	16996.88281
46	83	113.1900024	-60.47000122	-406.3999939	2.361848772	18193.99609
20	82	106.9400024	27.09000015	-223.8399963	2.312127128	17393.74805
57	83	113.1900024	-60.47000122	-483.4899902	2.311131179	18623.9209
56	82	106.9400024	27.09000015	-476.1499939	2.303637028	18641.47266
54	82	106.9400024	27.09000015	-462.1300049	2.19329977	18213.61719
21	82	106.9400024	27.09000015	-230.8500061	2.156345069	17474.5944
5	47	195.0299988	125.5899963	433.75	2.141959161	15322.89258
57	82	106.9400024	27.09000015	-483.1600037	2.121579647	18260.63965
15	82	106.9400024	27.09000015	-188.8000031	2.092140019	18192.60303
16	46	90.48999786	82.34999847	246.3500061	2.071669281	16332.51758
59	85	-9.680000305	-79.5	-492.8200073	2.069706976	19160.85938
37	82	106.9400024	27.09000015	-342.980011	2.066907048	18521.48633
3	82	106.9400024	27.09000015	166.6399994	2.04308778	17113.52441
56	85	-9.680000305	-79.5	-471.7999878	2.023250461	19231.38379
4	47	195.0299988	125.5899963	450.769989	2.017913878	15291.47803
44	83	113.1900024	-60.47000122	-392.3800049	1.977121234	18416.05469
60	46	90.48999786	82.34999847	-502.5599976	1.970982969	19720.63477
56	83	113.1900024	-60.47000122	-476.480011	1.934712529	18832.41699
